,N,c,n,replicate,th
5442,40.0,0.21375,40.0,42.0,0.6396551724137931
5443,40.0,0.191875,40.0,43.0,0.6396551724137931
5444,40.0,0.19375,40.0,44.0,0.6396551724137931
5445,40.0,0.196875,40.0,45.0,0.6396551724137931
5446,40.0,0.1975,40.0,46.0,0.6396551724137931
5447,40.0,0.2,40.0,47.0,0.6396551724137931
5448,40.0,0.226875,40.0,48.0,0.6396551724137931
5449,40.0,0.219375,40.0,49.0,0.6396551724137931
5450,40.0,0.1525,40.0,0.0,0.6724137931034483
5451,40.0,0.1425,40.0,1.0,0.6724137931034483
5452,40.0,0.161875,40.0,2.0,0.6724137931034483
5453,40.0,0.16,40.0,3.0,0.6724137931034483
5454,40.0,0.12375,40.0,4.0,0.6724137931034483
5455,40.0,0.135625,40.0,5.0,0.6724137931034483
5456,40.0,0.1375,40.0,6.0,0.6724137931034483
5457,40.0,0.150625,40.0,7.0,0.6724137931034483
5458,40.0,0.150625,40.0,8.0,0.6724137931034483
5459,40.0,0.159375,40.0,9.0,0.6724137931034483
5460,40.0,0.11625,40.0,10.0,0.6724137931034483
5461,40.0,0.170625,40.0,11.0,0.6724137931034483
5462,40.0,0.184375,40.0,12.0,0.6724137931034483
5463,40.0,0.159375,40.0,13.0,0.6724137931034483
5464,40.0,0.1475,40.0,14.0,0.6724137931034483
5465,40.0,0.180625,40.0,15.0,0.6724137931034483
5466,40.0,0.14,40.0,16.0,0.6724137931034483
5467,40.0,0.12625,40.0,17.0,0.6724137931034483
5468,40.0,0.15,40.0,18.0,0.6724137931034483
5469,40.0,0.175,40.0,19.0,0.6724137931034483
5470,40.0,0.155,40.0,20.0,0.6724137931034483
5471,40.0,0.176875,40.0,21.0,0.6724137931034483
5472,40.0,0.160625,40.0,22.0,0.6724137931034483
5473,40.0,0.1925,40.0,23.0,0.6724137931034483
5474,40.0,0.161875,40.0,24.0,0.6724137931034483
5475,40.0,0.1225,40.0,25.0,0.6724137931034483
5476,40.0,0.131875,40.0,26.0,0.6724137931034483
5477,40.0,0.15625,40.0,27.0,0.6724137931034483
5478,40.0,0.14125,40.0,28.0,0.6724137931034483
5479,40.0,0.136875,40.0,29.0,0.6724137931034483
5480,40.0,0.1525,40.0,30.0,0.6724137931034483
5481,40.0,0.1375,40.0,31.0,0.6724137931034483
5482,40.0,0.156875,40.0,32.0,0.6724137931034483
5483,40.0,0.14875,40.0,33.0,0.6724137931034483
5484,40.0,0.14625,40.0,34.0,0.6724137931034483
5485,40.0,0.140625,40.0,35.0,0.6724137931034483
5486,40.0,0.13,40.0,36.0,0.6724137931034483
5487,40.0,0.144375,40.0,37.0,0.6724137931034483
5488,40.0,0.123125,40.0,38.0,0.6724137931034483
5489,40.0,0.156875,40.0,39.0,0.6724137931034483
5490,40.0,0.1775,40.0,40.0,0.6724137931034483
5491,40.0,0.144375,40.0,41.0,0.6724137931034483
5492,40.0,0.1525,40.0,42.0,0.6724137931034483
5493,40.0,0.134375,40.0,43.0,0.6724137931034483
5494,40.0,0.12875,40.0,44.0,0.6724137931034483
5495,40.0,0.140625,40.0,45.0,0.6724137931034483
5496,40.0,0.145,40.0,46.0,0.6724137931034483
5497,40.0,0.165,40.0,47.0,0.6724137931034483
5498,40.0,0.135625,40.0,48.0,0.6724137931034483
5499,40.0,0.153125,40.0,49.0,0.6724137931034483
5500,40.0,0.128125,40.0,0.0,0.7051724137931035
5501,40.0,0.16875,40.0,1.0,0.7051724137931035
5502,40.0,0.1375,40.0,2.0,0.7051724137931035
5503,40.0,0.15375,40.0,3.0,0.7051724137931035
5504,40.0,0.154375,40.0,4.0,0.7051724137931035
5505,40.0,0.111875,40.0,5.0,0.7051724137931035
5506,40.0,0.13,40.0,6.0,0.7051724137931035
5507,40.0,0.146875,40.0,7.0,0.7051724137931035
5508,40.0,0.1025,40.0,8.0,0.7051724137931035
5509,40.0,0.155,40.0,9.0,0.7051724137931035
5510,40.0,0.156875,40.0,10.0,0.7051724137931035
5511,40.0,0.138125,40.0,11.0,0.7051724137931035
5512,40.0,0.16,40.0,12.0,0.7051724137931035
5513,40.0,0.156875,40.0,13.0,0.7051724137931035
5514,40.0,0.160625,40.0,14.0,0.7051724137931035
5515,40.0,0.160625,40.0,15.0,0.7051724137931035
5516,40.0,0.16375,40.0,16.0,0.7051724137931035
5517,40.0,0.125625,40.0,17.0,0.7051724137931035
5518,40.0,0.111875,40.0,18.0,0.7051724137931035
5519,40.0,0.159375,40.0,19.0,0.7051724137931035
5520,40.0,0.13375,40.0,20.0,0.7051724137931035
5521,40.0,0.140625,40.0,21.0,0.7051724137931035
5522,40.0,0.125,40.0,22.0,0.7051724137931035
5523,40.0,0.13125,40.0,23.0,0.7051724137931035
5524,40.0,0.118125,40.0,24.0,0.7051724137931035
5525,40.0,0.135625,40.0,25.0,0.7051724137931035
5526,40.0,0.155,40.0,26.0,0.7051724137931035
5527,40.0,0.151875,40.0,27.0,0.7051724137931035
5528,40.0,0.129375,40.0,28.0,0.7051724137931035
5529,40.0,0.135625,40.0,29.0,0.7051724137931035
5530,40.0,0.178125,40.0,30.0,0.7051724137931035
5531,40.0,0.13,40.0,31.0,0.7051724137931035
5532,40.0,0.143125,40.0,32.0,0.7051724137931035
5533,40.0,0.125625,40.0,33.0,0.7051724137931035
5534,40.0,0.144375,40.0,34.0,0.7051724137931035
5535,40.0,0.160625,40.0,35.0,0.7051724137931035
5536,40.0,0.144375,40.0,36.0,0.7051724137931035
5537,40.0,0.136875,40.0,37.0,0.7051724137931035
5538,40.0,0.13375,40.0,38.0,0.7051724137931035
5539,40.0,0.146875,40.0,39.0,0.7051724137931035
5540,40.0,0.123125,40.0,40.0,0.7051724137931035
5541,40.0,0.11375,40.0,41.0,0.7051724137931035
5542,40.0,0.105,40.0,42.0,0.7051724137931035
5543,40.0,0.126875,40.0,43.0,0.7051724137931035
5544,40.0,0.12,40.0,44.0,0.7051724137931035
5545,40.0,0.1275,40.0,45.0,0.7051724137931035
5546,40.0,0.143125,40.0,46.0,0.7051724137931035
5547,40.0,0.15375,40.0,47.0,0.7051724137931035
5548,40.0,0.136875,40.0,48.0,0.7051724137931035
5549,40.0,0.12375,40.0,49.0,0.7051724137931035
5550,40.0,0.136875,40.0,0.0,0.7379310344827585
5551,40.0,0.104375,40.0,1.0,0.7379310344827585
5552,40.0,0.124375,40.0,2.0,0.7379310344827585
5553,40.0,0.14875,40.0,3.0,0.7379310344827585
5554,40.0,0.129375,40.0,4.0,0.7379310344827585
5555,40.0,0.13875,40.0,5.0,0.7379310344827585
5556,40.0,0.11875,40.0,6.0,0.7379310344827585
5557,40.0,0.141875,40.0,7.0,0.7379310344827585
5558,40.0,0.111875,40.0,8.0,0.7379310344827585
5559,40.0,0.129375,40.0,9.0,0.7379310344827585
5560,40.0,0.125,40.0,10.0,0.7379310344827585
5561,40.0,0.1425,40.0,11.0,0.7379310344827585
5562,40.0,0.1375,40.0,12.0,0.7379310344827585
5563,40.0,0.12,40.0,13.0,0.7379310344827585
5564,40.0,0.14875,40.0,14.0,0.7379310344827585
5565,40.0,0.09625,40.0,15.0,0.7379310344827585
5566,40.0,0.09625,40.0,16.0,0.7379310344827585
5567,40.0,0.11375,40.0,17.0,0.7379310344827585
5568,40.0,0.161875,40.0,18.0,0.7379310344827585
5569,40.0,0.125625,40.0,19.0,0.7379310344827585
5570,40.0,0.096875,40.0,20.0,0.7379310344827585
5571,40.0,0.11,40.0,21.0,0.7379310344827585
5572,40.0,0.15625,40.0,22.0,0.7379310344827585
5573,40.0,0.119375,40.0,23.0,0.7379310344827585
5574,40.0,0.134375,40.0,24.0,0.7379310344827585
5575,40.0,0.148125,40.0,25.0,0.7379310344827585
5576,40.0,0.09625,40.0,26.0,0.7379310344827585
5577,40.0,0.115,40.0,27.0,0.7379310344827585
5578,40.0,0.12375,40.0,28.0,0.7379310344827585
5579,40.0,0.109375,40.0,29.0,0.7379310344827585
5580,40.0,0.13125,40.0,30.0,0.7379310344827585
5581,40.0,0.16,40.0,31.0,0.7379310344827585
5582,40.0,0.11625,40.0,32.0,0.7379310344827585
5583,40.0,0.13,40.0,33.0,0.7379310344827585
5584,40.0,0.124375,40.0,34.0,0.7379310344827585
5585,40.0,0.116875,40.0,35.0,0.7379310344827585
5586,40.0,0.1175,40.0,36.0,0.7379310344827585
5587,40.0,0.120625,40.0,37.0,0.7379310344827585
5588,40.0,0.105,40.0,38.0,0.7379310344827585
5589,40.0,0.109375,40.0,39.0,0.7379310344827585
5590,40.0,0.106875,40.0,40.0,0.7379310344827585
5591,40.0,0.111875,40.0,41.0,0.7379310344827585
5592,40.0,0.111875,40.0,42.0,0.7379310344827585
5593,40.0,0.131875,40.0,43.0,0.7379310344827585
5594,40.0,0.1275,40.0,44.0,0.7379310344827585
5595,40.0,0.08625,40.0,45.0,0.7379310344827585
5596,40.0,0.150625,40.0,46.0,0.7379310344827585
5597,40.0,0.126875,40.0,47.0,0.7379310344827585
5598,40.0,0.091875,40.0,48.0,0.7379310344827585
5599,40.0,0.166875,40.0,49.0,0.7379310344827585
5600,40.0,0.086875,40.0,0.0,0.7706896551724137
5601,40.0,0.075625,40.0,1.0,0.7706896551724137
5602,40.0,0.1025,40.0,2.0,0.7706896551724137
5603,40.0,0.103125,40.0,3.0,0.7706896551724137
5604,40.0,0.0775,40.0,4.0,0.7706896551724137
5605,40.0,0.070625,40.0,5.0,0.7706896551724137
5606,40.0,0.09125,40.0,6.0,0.7706896551724137
5607,40.0,0.109375,40.0,7.0,0.7706896551724137
5608,40.0,0.098125,40.0,8.0,0.7706896551724137
5609,40.0,0.10375,40.0,9.0,0.7706896551724137
5610,40.0,0.146875,40.0,10.0,0.7706896551724137
5611,40.0,0.10625,40.0,11.0,0.7706896551724137
5612,40.0,0.1,40.0,12.0,0.7706896551724137
5613,40.0,0.11125,40.0,13.0,0.7706896551724137
5614,40.0,0.11,40.0,14.0,0.7706896551724137
5615,40.0,0.093125,40.0,15.0,0.7706896551724137
5616,40.0,0.10125,40.0,16.0,0.7706896551724137
5617,40.0,0.10375,40.0,17.0,0.7706896551724137
5618,40.0,0.08875,40.0,18.0,0.7706896551724137
5619,40.0,0.100625,40.0,19.0,0.7706896551724137
5620,40.0,0.085,40.0,20.0,0.7706896551724137
5621,40.0,0.0975,40.0,21.0,0.7706896551724137
5622,40.0,0.09125,40.0,22.0,0.7706896551724137
5623,40.0,0.1075,40.0,23.0,0.7706896551724137
5624,40.0,0.08375,40.0,24.0,0.7706896551724137
5625,40.0,0.09875,40.0,25.0,0.7706896551724137
5626,40.0,0.108125,40.0,26.0,0.7706896551724137
5627,40.0,0.07375,40.0,27.0,0.7706896551724137
5628,40.0,0.1325,40.0,28.0,0.7706896551724137
5629,40.0,0.07375,40.0,29.0,0.7706896551724137
5630,40.0,0.111875,40.0,30.0,0.7706896551724137
5631,40.0,0.091875,40.0,31.0,0.7706896551724137
5632,40.0,0.08375,40.0,32.0,0.7706896551724137
5633,40.0,0.10875,40.0,33.0,0.7706896551724137
5634,40.0,0.099375,40.0,34.0,0.7706896551724137
5635,40.0,0.111875,40.0,35.0,0.7706896551724137
5636,40.0,0.089375,40.0,36.0,0.7706896551724137
5637,40.0,0.106875,40.0,37.0,0.7706896551724137
5638,40.0,0.1075,40.0,38.0,0.7706896551724137
5639,40.0,0.09,40.0,39.0,0.7706896551724137
5640,40.0,0.079375,40.0,40.0,0.7706896551724137
5641,40.0,0.07875,40.0,41.0,0.7706896551724137
5642,40.0,0.101875,40.0,42.0,0.7706896551724137
5643,40.0,0.11,40.0,43.0,0.7706896551724137
5644,40.0,0.0825,40.0,44.0,0.7706896551724137
5645,40.0,0.103125,40.0,45.0,0.7706896551724137
5646,40.0,0.08125,40.0,46.0,0.7706896551724137
5647,40.0,0.109375,40.0,47.0,0.7706896551724137
5648,40.0,0.138125,40.0,48.0,0.7706896551724137
5649,40.0,0.118125,40.0,49.0,0.7706896551724137
5650,40.0,0.07375,40.0,0.0,0.8034482758620689
5651,40.0,0.1075,40.0,1.0,0.8034482758620689
5652,40.0,0.096875,40.0,2.0,0.8034482758620689
5653,40.0,0.089375,40.0,3.0,0.8034482758620689
5654,40.0,0.07875,40.0,4.0,0.8034482758620689
5655,40.0,0.085,40.0,5.0,0.8034482758620689
5656,40.0,0.088125,40.0,6.0,0.8034482758620689
5657,40.0,0.061875,40.0,7.0,0.8034482758620689
5658,40.0,0.083125,40.0,8.0,0.8034482758620689
5659,40.0,0.085,40.0,9.0,0.8034482758620689
5660,40.0,0.069375,40.0,10.0,0.8034482758620689
5661,40.0,0.08875,40.0,11.0,0.8034482758620689
5662,40.0,0.098125,40.0,12.0,0.8034482758620689
5663,40.0,0.06125,40.0,13.0,0.8034482758620689
5664,40.0,0.091875,40.0,14.0,0.8034482758620689
5665,40.0,0.0875,40.0,15.0,0.8034482758620689
5666,40.0,0.0875,40.0,16.0,0.8034482758620689
5667,40.0,0.071875,40.0,17.0,0.8034482758620689
5668,40.0,0.089375,40.0,18.0,0.8034482758620689
5669,40.0,0.091875,40.0,19.0,0.8034482758620689
5670,40.0,0.0725,40.0,20.0,0.8034482758620689
5671,40.0,0.103125,40.0,21.0,0.8034482758620689
5672,40.0,0.07375,40.0,22.0,0.8034482758620689
5673,40.0,0.089375,40.0,23.0,0.8034482758620689
5674,40.0,0.1125,40.0,24.0,0.8034482758620689
5675,40.0,0.10125,40.0,25.0,0.8034482758620689
5676,40.0,0.08,40.0,26.0,0.8034482758620689
5677,40.0,0.09,40.0,27.0,0.8034482758620689
5678,40.0,0.07,40.0,28.0,0.8034482758620689
5679,40.0,0.078125,40.0,29.0,0.8034482758620689
5680,40.0,0.100625,40.0,30.0,0.8034482758620689
5681,40.0,0.074375,40.0,31.0,0.8034482758620689
5682,40.0,0.0825,40.0,32.0,0.8034482758620689
5683,40.0,0.075625,40.0,33.0,0.8034482758620689
5684,40.0,0.09625,40.0,34.0,0.8034482758620689
5685,40.0,0.078125,40.0,35.0,0.8034482758620689
5686,40.0,0.085625,40.0,36.0,0.8034482758620689
5687,40.0,0.0925,40.0,37.0,0.8034482758620689
5688,40.0,0.069375,40.0,38.0,0.8034482758620689
5689,40.0,0.06625,40.0,39.0,0.8034482758620689
5690,40.0,0.064375,40.0,40.0,0.8034482758620689
5691,40.0,0.11125,40.0,41.0,0.8034482758620689
5692,40.0,0.08125,40.0,42.0,0.8034482758620689
5693,40.0,0.10375,40.0,43.0,0.8034482758620689
5694,40.0,0.0825,40.0,44.0,0.8034482758620689
5695,40.0,0.054375,40.0,45.0,0.8034482758620689
5696,40.0,0.070625,40.0,46.0,0.8034482758620689
5697,40.0,0.08375,40.0,47.0,0.8034482758620689
5698,40.0,0.116875,40.0,48.0,0.8034482758620689
5699,40.0,0.06875,40.0,49.0,0.8034482758620689
5700,40.0,0.128125,40.0,0.0,0.8362068965517241
5701,40.0,0.08625,40.0,1.0,0.8362068965517241
5702,40.0,0.080625,40.0,2.0,0.8362068965517241
5703,40.0,0.0675,40.0,3.0,0.8362068965517241
5704,40.0,0.064375,40.0,4.0,0.8362068965517241
5705,40.0,0.094375,40.0,5.0,0.8362068965517241
5706,40.0,0.0825,40.0,6.0,0.8362068965517241
5707,40.0,0.093125,40.0,7.0,0.8362068965517241
5708,40.0,0.083125,40.0,8.0,0.8362068965517241
5709,40.0,0.089375,40.0,9.0,0.8362068965517241
5710,40.0,0.134375,40.0,10.0,0.8362068965517241
5711,40.0,0.0875,40.0,11.0,0.8362068965517241
5712,40.0,0.071875,40.0,12.0,0.8362068965517241
5713,40.0,0.0975,40.0,13.0,0.8362068965517241
5714,40.0,0.081875,40.0,14.0,0.8362068965517241
5715,40.0,0.06375,40.0,15.0,0.8362068965517241
5716,40.0,0.0575,40.0,16.0,0.8362068965517241
5717,40.0,0.085625,40.0,17.0,0.8362068965517241
5718,40.0,0.07875,40.0,18.0,0.8362068965517241
5719,40.0,0.08875,40.0,19.0,0.8362068965517241
5720,40.0,0.075625,40.0,20.0,0.8362068965517241
5721,40.0,0.1025,40.0,21.0,0.8362068965517241
5722,40.0,0.09125,40.0,22.0,0.8362068965517241
5723,40.0,0.089375,40.0,23.0,0.8362068965517241
5724,40.0,0.081875,40.0,24.0,0.8362068965517241
5725,40.0,0.0875,40.0,25.0,0.8362068965517241
5726,40.0,0.06625,40.0,26.0,0.8362068965517241
5727,40.0,0.0925,40.0,27.0,0.8362068965517241
5728,40.0,0.07125,40.0,28.0,0.8362068965517241
5729,40.0,0.07875,40.0,29.0,0.8362068965517241
5730,40.0,0.104375,40.0,30.0,0.8362068965517241
5731,40.0,0.084375,40.0,31.0,0.8362068965517241
5732,40.0,0.0975,40.0,32.0,0.8362068965517241
5733,40.0,0.064375,40.0,33.0,0.8362068965517241
5734,40.0,0.085,40.0,34.0,0.8362068965517241
5735,40.0,0.084375,40.0,35.0,0.8362068965517241
5736,40.0,0.106875,40.0,36.0,0.8362068965517241
5737,40.0,0.06875,40.0,37.0,0.8362068965517241
5738,40.0,0.085625,40.0,38.0,0.8362068965517241
5739,40.0,0.08125,40.0,39.0,0.8362068965517241
5740,40.0,0.11,40.0,40.0,0.8362068965517241
5741,40.0,0.0925,40.0,41.0,0.8362068965517241
5742,40.0,0.08875,40.0,42.0,0.8362068965517241
5743,40.0,0.0925,40.0,43.0,0.8362068965517241
5744,40.0,0.07125,40.0,44.0,0.8362068965517241
5745,40.0,0.090625,40.0,45.0,0.8362068965517241
5746,40.0,0.094375,40.0,46.0,0.8362068965517241
5747,40.0,0.064375,40.0,47.0,0.8362068965517241
5748,40.0,0.094375,40.0,48.0,0.8362068965517241
5749,40.0,0.080625,40.0,49.0,0.8362068965517241
5750,40.0,0.08625,40.0,0.0,0.8689655172413793
5751,40.0,0.071875,40.0,1.0,0.8689655172413793
5752,40.0,0.12,40.0,2.0,0.8689655172413793
5753,40.0,0.09375,40.0,3.0,0.8689655172413793
5754,40.0,0.0825,40.0,4.0,0.8689655172413793
5755,40.0,0.061875,40.0,5.0,0.8689655172413793
5756,40.0,0.06625,40.0,6.0,0.8689655172413793
5757,40.0,0.11,40.0,7.0,0.8689655172413793
5758,40.0,0.048125,40.0,8.0,0.8689655172413793
5759,40.0,0.075,40.0,9.0,0.8689655172413793
5760,40.0,0.070625,40.0,10.0,0.8689655172413793
5761,40.0,0.12875,40.0,11.0,0.8689655172413793
5762,40.0,0.06875,40.0,12.0,0.8689655172413793
5763,40.0,0.086875,40.0,13.0,0.8689655172413793
5764,40.0,0.084375,40.0,14.0,0.8689655172413793
5765,40.0,0.07875,40.0,15.0,0.8689655172413793
5766,40.0,0.090625,40.0,16.0,0.8689655172413793
5767,40.0,0.083125,40.0,17.0,0.8689655172413793
5768,40.0,0.073125,40.0,18.0,0.8689655172413793
5769,40.0,0.07125,40.0,19.0,0.8689655172413793
5770,40.0,0.086875,40.0,20.0,0.8689655172413793
5771,40.0,0.080625,40.0,21.0,0.8689655172413793
5772,40.0,0.0825,40.0,22.0,0.8689655172413793
5773,40.0,0.09,40.0,23.0,0.8689655172413793
5774,40.0,0.07125,40.0,24.0,0.8689655172413793
5775,40.0,0.1,40.0,25.0,0.8689655172413793
5776,40.0,0.084375,40.0,26.0,0.8689655172413793
5777,40.0,0.0475,40.0,27.0,0.8689655172413793
5778,40.0,0.065625,40.0,28.0,0.8689655172413793
5779,40.0,0.11125,40.0,29.0,0.8689655172413793
5780,40.0,0.09125,40.0,30.0,0.8689655172413793
5781,40.0,0.1025,40.0,31.0,0.8689655172413793
5782,40.0,0.111875,40.0,32.0,0.8689655172413793
5783,40.0,0.071875,40.0,33.0,0.8689655172413793
5784,40.0,0.08875,40.0,34.0,0.8689655172413793
5785,40.0,0.0875,40.0,35.0,0.8689655172413793
5786,40.0,0.0775,40.0,36.0,0.8689655172413793
5787,40.0,0.07125,40.0,37.0,0.8689655172413793
5788,40.0,0.05875,40.0,38.0,0.8689655172413793
5789,40.0,0.085625,40.0,39.0,0.8689655172413793
5790,40.0,0.091875,40.0,40.0,0.8689655172413793
5791,40.0,0.075,40.0,41.0,0.8689655172413793
5792,40.0,0.079375,40.0,42.0,0.8689655172413793
5793,40.0,0.086875,40.0,43.0,0.8689655172413793
5794,40.0,0.06125,40.0,44.0,0.8689655172413793
5795,40.0,0.10125,40.0,45.0,0.8689655172413793
5796,40.0,0.079375,40.0,46.0,0.8689655172413793
5797,40.0,0.07,40.0,47.0,0.8689655172413793
5798,40.0,0.0725,40.0,48.0,0.8689655172413793
5799,40.0,0.0975,40.0,49.0,0.8689655172413793
5800,40.0,0.0725,40.0,0.0,0.9017241379310345
5801,40.0,0.076875,40.0,1.0,0.9017241379310345
5802,40.0,0.078125,40.0,2.0,0.9017241379310345
5803,40.0,0.0975,40.0,3.0,0.9017241379310345
5804,40.0,0.075625,40.0,4.0,0.9017241379310345
5805,40.0,0.0625,40.0,5.0,0.9017241379310345
5806,40.0,0.074375,40.0,6.0,0.9017241379310345
5807,40.0,0.0825,40.0,7.0,0.9017241379310345
5808,40.0,0.050625,40.0,8.0,0.9017241379310345
5809,40.0,0.085625,40.0,9.0,0.9017241379310345
5810,40.0,0.106875,40.0,10.0,0.9017241379310345
5811,40.0,0.050625,40.0,11.0,0.9017241379310345
5812,40.0,0.086875,40.0,12.0,0.9017241379310345
5813,40.0,0.079375,40.0,13.0,0.9017241379310345
5814,40.0,0.070625,40.0,14.0,0.9017241379310345
5815,40.0,0.0625,40.0,15.0,0.9017241379310345
5816,40.0,0.083125,40.0,16.0,0.9017241379310345
5817,40.0,0.064375,40.0,17.0,0.9017241379310345
5818,40.0,0.08,40.0,18.0,0.9017241379310345
5819,40.0,0.0625,40.0,19.0,0.9017241379310345
5820,40.0,0.08375,40.0,20.0,0.9017241379310345
5821,40.0,0.0975,40.0,21.0,0.9017241379310345
5822,40.0,0.081875,40.0,22.0,0.9017241379310345
5823,40.0,0.095625,40.0,23.0,0.9017241379310345
5824,40.0,0.054375,40.0,24.0,0.9017241379310345
5825,40.0,0.0675,40.0,25.0,0.9017241379310345
5826,40.0,0.0775,40.0,26.0,0.9017241379310345
5827,40.0,0.056875,40.0,27.0,0.9017241379310345
5828,40.0,0.07875,40.0,28.0,0.9017241379310345
5829,40.0,0.091875,40.0,29.0,0.9017241379310345
5830,40.0,0.06375,40.0,30.0,0.9017241379310345
5831,40.0,0.0775,40.0,31.0,0.9017241379310345
5832,40.0,0.08375,40.0,32.0,0.9017241379310345
5833,40.0,0.074375,40.0,33.0,0.9017241379310345
5834,40.0,0.084375,40.0,34.0,0.9017241379310345
5835,40.0,0.07375,40.0,35.0,0.9017241379310345
5836,40.0,0.096875,40.0,36.0,0.9017241379310345
5837,40.0,0.086875,40.0,37.0,0.9017241379310345
5838,40.0,0.085,40.0,38.0,0.9017241379310345
5839,40.0,0.09125,40.0,39.0,0.9017241379310345
5840,40.0,0.1,40.0,40.0,0.9017241379310345
5841,40.0,0.088125,40.0,41.0,0.9017241379310345
5842,40.0,0.084375,40.0,42.0,0.9017241379310345
5843,40.0,0.098125,40.0,43.0,0.9017241379310345
5844,40.0,0.105,40.0,44.0,0.9017241379310345
5845,40.0,0.0825,40.0,45.0,0.9017241379310345
5846,40.0,0.099375,40.0,46.0,0.9017241379310345
5847,40.0,0.06875,40.0,47.0,0.9017241379310345
5848,40.0,0.096875,40.0,48.0,0.9017241379310345
5849,40.0,0.083125,40.0,49.0,0.9017241379310345
5850,40.0,0.090625,40.0,0.0,0.9344827586206896
5851,40.0,0.053125,40.0,1.0,0.9344827586206896
5852,40.0,0.0775,40.0,2.0,0.9344827586206896
5853,40.0,0.070625,40.0,3.0,0.9344827586206896
5854,40.0,0.069375,40.0,4.0,0.9344827586206896
5855,40.0,0.0775,40.0,5.0,0.9344827586206896
5856,40.0,0.066875,40.0,6.0,0.9344827586206896
5857,40.0,0.098125,40.0,7.0,0.9344827586206896
5858,40.0,0.0975,40.0,8.0,0.9344827586206896
5859,40.0,0.11125,40.0,9.0,0.9344827586206896
5860,40.0,0.081875,40.0,10.0,0.9344827586206896
5861,40.0,0.08875,40.0,11.0,0.9344827586206896
5862,40.0,0.07125,40.0,12.0,0.9344827586206896
5863,40.0,0.108125,40.0,13.0,0.9344827586206896
5864,40.0,0.066875,40.0,14.0,0.9344827586206896
5865,40.0,0.085,40.0,15.0,0.9344827586206896
5866,40.0,0.0775,40.0,16.0,0.9344827586206896
5867,40.0,0.0825,40.0,17.0,0.9344827586206896
5868,40.0,0.0575,40.0,18.0,0.9344827586206896
5869,40.0,0.075625,40.0,19.0,0.9344827586206896
5870,40.0,0.103125,40.0,20.0,0.9344827586206896
5871,40.0,0.089375,40.0,21.0,0.9344827586206896
5872,40.0,0.09,40.0,22.0,0.9344827586206896
5873,40.0,0.100625,40.0,23.0,0.9344827586206896
5874,40.0,0.041875,40.0,24.0,0.9344827586206896
5875,40.0,0.114375,40.0,25.0,0.9344827586206896
5876,40.0,0.06375,40.0,26.0,0.9344827586206896
5877,40.0,0.058125,40.0,27.0,0.9344827586206896
5878,40.0,0.065,40.0,28.0,0.9344827586206896
5879,40.0,0.09875,40.0,29.0,0.9344827586206896
5880,40.0,0.08875,40.0,30.0,0.9344827586206896
5881,40.0,0.0675,40.0,31.0,0.9344827586206896
5882,40.0,0.06125,40.0,32.0,0.9344827586206896
5883,40.0,0.076875,40.0,33.0,0.9344827586206896
5884,40.0,0.06125,40.0,34.0,0.9344827586206896
5885,40.0,0.10625,40.0,35.0,0.9344827586206896
5886,40.0,0.07625,40.0,36.0,0.9344827586206896
5887,40.0,0.08,40.0,37.0,0.9344827586206896
5888,40.0,0.073125,40.0,38.0,0.9344827586206896
5889,40.0,0.075625,40.0,39.0,0.9344827586206896
5890,40.0,0.0725,40.0,40.0,0.9344827586206896
5891,40.0,0.133125,40.0,41.0,0.9344827586206896
5892,40.0,0.08875,40.0,42.0,0.9344827586206896
5893,40.0,0.068125,40.0,43.0,0.9344827586206896
5894,40.0,0.086875,40.0,44.0,0.9344827586206896
5895,40.0,0.08125,40.0,45.0,0.9344827586206896
5896,40.0,0.085,40.0,46.0,0.9344827586206896
5897,40.0,0.09,40.0,47.0,0.9344827586206896
5898,40.0,0.05625,40.0,48.0,0.9344827586206896
5899,40.0,0.068125,40.0,49.0,0.9344827586206896
5900,40.0,0.08625,40.0,0.0,0.9672413793103447
5901,40.0,0.085625,40.0,1.0,0.9672413793103447
5902,40.0,0.106875,40.0,2.0,0.9672413793103447
5903,40.0,0.05375,40.0,3.0,0.9672413793103447
5904,40.0,0.0725,40.0,4.0,0.9672413793103447
5905,40.0,0.09875,40.0,5.0,0.9672413793103447
5906,40.0,0.08875,40.0,6.0,0.9672413793103447
5907,40.0,0.081875,40.0,7.0,0.9672413793103447
5908,40.0,0.07625,40.0,8.0,0.9672413793103447
5909,40.0,0.066875,40.0,9.0,0.9672413793103447
5910,40.0,0.0925,40.0,10.0,0.9672413793103447
5911,40.0,0.069375,40.0,11.0,0.9672413793103447
5912,40.0,0.0625,40.0,12.0,0.9672413793103447
5913,40.0,0.07125,40.0,13.0,0.9672413793103447
5914,40.0,0.085,40.0,14.0,0.9672413793103447
5915,40.0,0.0925,40.0,15.0,0.9672413793103447
5916,40.0,0.084375,40.0,16.0,0.9672413793103447
5917,40.0,0.08875,40.0,17.0,0.9672413793103447
